key,0,1
#,,
offset,0,4
Int32,String,String
0,TEXT_KINGWZ403_05488_SEQ_00,原木屋基地充滿活力的兔兔族正在擔心去休息的同伴。
1,TEXT_KINGWZ403_05488_SEQ_01,
2,TEXT_KINGWZ403_05488_SEQ_02,
3,TEXT_KINGWZ403_05488_SEQ_03,
4,TEXT_KINGWZ403_05488_SEQ_04,
5,TEXT_KINGWZ403_05488_SEQ_05,
6,TEXT_KINGWZ403_05488_SEQ_06,
7,TEXT_KINGWZ403_05488_SEQ_07,
8,TEXT_KINGWZ403_05488_SEQ_08,
9,TEXT_KINGWZ403_05488_SEQ_09,
10,TEXT_KINGWZ403_05488_SEQ_10,
11,TEXT_KINGWZ403_05488_SEQ_11,
12,TEXT_KINGWZ403_05488_SEQ_12,
13,TEXT_KINGWZ403_05488_SEQ_13,
14,TEXT_KINGWZ403_05488_SEQ_14,
15,TEXT_KINGWZ403_05488_SEQ_15,
16,TEXT_KINGWZ403_05488_SEQ_16,
17,TEXT_KINGWZ403_05488_SEQ_17,
18,TEXT_KINGWZ403_05488_SEQ_18,
19,TEXT_KINGWZ403_05488_SEQ_19,
20,TEXT_KINGWZ403_05488_SEQ_20,
21,TEXT_KINGWZ403_05488_SEQ_21,
22,TEXT_KINGWZ403_05488_SEQ_22,
23,TEXT_KINGWZ403_05488_SEQ_23,
24,TEXT_KINGWZ403_05488_TODO_00,根據共享的照片尋找偷偷摸摸的兔兔族
25,TEXT_KINGWZ403_05488_TODO_01,根據共享的照片尋找悄悄咪咪的兔兔族
26,TEXT_KINGWZ403_05488_TODO_02,和充滿活力的兔兔族對話
27,TEXT_KINGWZ403_05488_TODO_03,
28,TEXT_KINGWZ403_05488_TODO_04,
29,TEXT_KINGWZ403_05488_TODO_05,
30,TEXT_KINGWZ403_05488_TODO_06,
31,TEXT_KINGWZ403_05488_TODO_07,
32,TEXT_KINGWZ403_05488_TODO_08,
33,TEXT_KINGWZ403_05488_TODO_09,
34,TEXT_KINGWZ403_05488_TODO_10,
35,TEXT_KINGWZ403_05488_TODO_11,
36,TEXT_KINGWZ403_05488_TODO_12,
37,TEXT_KINGWZ403_05488_TODO_13,
38,TEXT_KINGWZ403_05488_TODO_14,
39,TEXT_KINGWZ403_05488_TODO_15,
40,TEXT_KINGWZ403_05488_TODO_16,
41,TEXT_KINGWZ403_05488_TODO_17,
42,TEXT_KINGWZ403_05488_TODO_18,
43,TEXT_KINGWZ403_05488_TODO_19,
44,TEXT_KINGWZ403_05488_TODO_20,
45,TEXT_KINGWZ403_05488_TODO_21,
46,TEXT_KINGWZ403_05488_TODO_22,
47,TEXT_KINGWZ403_05488_TODO_23,
48,TEXT_KINGWZ403_05488_SYSTEM_000_011,本任務是「探索類任務」。<hex:02100103>在任務進行中，<hex:02100103>日誌、目的列表和地圖有時不會提供相關提示。
49,TEXT_KINGWZ403_05488_LOPORRIT05486A_000_001,這不是<hex:022903EB0203>嗎！<hex:02100103>沒想到能委託你這樣厲害的人幫忙……<hex:02100103>哦，那個，你應該有時間吧？
50,TEXT_KINGWZ403_05488_LOPORRIT05486A_000_002,前段時間我給參加探索計劃的人類<hex:02100103>分發了休假專用魔法人偶「休假小員」，<hex:02100103>鼓勵他們適度休息，勞逸結合。
51,TEXT_KINGWZ403_05488_LOPORRIT05486A_000_003,只有自願參加計劃，才能更好地發揮本領……<hex:02100103>我們兔兔族也因此認識到了休息的重要性。
52,TEXT_KINGWZ403_05488_LOPORRIT05486A_000_004,然後為了討論兔兔族該如何休息，<hex:02100103>我們就成立了一個叫「活力四射休息會！」的秘密組織！<hex:02100103>組織成員都志在發掘一些有意義且快樂的休息方式！
53,TEXT_KINGWZ403_05488_LOPORRIT05486A_000_005,我們提出的休息方式也很快在成員之間傳播開了。<hex:02100103>比如進行新式捉迷藏……方式是拍攝自己躲藏的地點，<hex:02100103>然後將照片共享他人，讓對方根據提示找到自己的所在處。
54,TEXT_KINGWZ403_05488_LOPORRIT05486A_000_006,但隨著遊戲次數增加，難度也隨之激增。<hex:02100103>四處找人的、藏身處太隱秘一直沒被找到的……<hex:02100103>無論是哪邊，都出現了因沒有及時補充胡蘿蔔而倒下的情況！
55,TEXT_KINGWZ403_05488_LOPORRIT05486A_000_007,再這樣下去，我怕他們連休息本身的意義都忘了！<hex:02100103>為了結束這個混亂的局面，請你務必幫我個忙！
56,TEXT_KINGWZ403_05488_LOPORRIT05486A_000_008,話說回來，那些還在捉迷藏的兔兔族，在我們組織里<hex:02100103>都算得上老手中的老手，想找到他們恐怕得費一番工夫……<hex:02100103>如果你能找到他們，我必有重謝！
57,TEXT_KINGWZ403_05488_LOPORRIT05486A_000_009,需要你尋找的成員有兩名，其中一個已經發來了他的藏身地的照片，<hex:02100103>我會傳送到你的終端，你可以以此為參考尋找。
58,TEXT_KINGWZ403_05488_LOPORRIT05486A_000_010,話說回來，那些還在捉迷藏的兔兔族，<hex:02100103>在我們組織里都算得上老手中的老手。<hex:02100103>藏身處的照片我傳送到你的終端了，你可以以此為參考找人。
59,TEXT_KINGWZ403_05488_SYSTEM_000_015,偷偷摸摸的兔兔族發給同伴的照片。<hex:02100103>試著根據照片背景找到他的所在處吧。
60,TEXT_KINGWZ403_05488_LOPORRIT05486B_000_020,啊哈哈，被發現了呢！<hex:02100103>不過謝謝你，我在這裡待了好久了，<hex:02100103>想吃胡蘿蔔想得都快哭了！
61,TEXT_KINGWZ403_05488_LOPORRIT05486B_000_021,雖然我也拔了點周圍的草嚐了嚐，<hex:02100103>但果然比不上胡蘿蔔帶來的滿足感！<hex:02100103>等回到基地，我一定要狠狠來一頓胡蘿蔔！
62,TEXT_KINGWZ403_05488_LOPORRIT05486B_000_022,對了，另一個兔兔族發給我的照片也給你！<hex:02100103>那傢伙一定也快餓得站不住了吧……請你一定要找到他！
63,TEXT_KINGWZ403_05488_SYSTEM_000_025,悄悄咪咪的兔兔族發給同伴的照片。<hex:02100103>試著根據照片背景找到他的所在處吧。
64,TEXT_KINGWZ403_05488_LOPORRIT05486C_000_030,唔，難道你是……來找在下的嗎？！<hex:02100103>感激不盡！
65,TEXT_KINGWZ403_05488_LOPORRIT05486C_000_031,在下為了躲藏，一直潛伏在這裡，一根胡蘿蔔都沒吃上……<hex:02100103>已經快要兩眼昏花、天旋地轉了！<hex:02100103>看來「休息」仍是一座需要我等繼續攀登的高山啊！
66,TEXT_KINGWZ403_05488_LOPORRIT05486C_000_032,在下這就回基地，好好用胡蘿蔔填一填肚子！<hex:02100103>就請你去向充滿活力的組織主宰報告一下結果吧！
67,TEXT_KINGWZ403_05488_LOPORRIT05486A_000_040,<hex:022903EB0203>，你回來了！<hex:02100103>多虧有你，我的同伴們都在餓暈前平安回來了，<hex:02100103>他們一路直奔胡蘿蔔，簡直是在生吞胡蘿蔔！
