key,0,1
#,,
offset,0,4
Int32,String,String
0,TEXT_BANALL410_05462_SEQ_00,鳥趾大路的旅行公司嚮導翟利哈利今天也在賣力工作。
1,TEXT_BANALL410_05462_SEQ_01,翟利哈利說瓦克薩想要見冒險者。和克扎瑪烏卡溼地水果碼頭的瓦克薩談談。
2,TEXT_BANALL410_05462_SEQ_02,和利普露進行了交談。她想讓冒險者幫忙把信件交給雪稜拜壇修復團和恆彩農園的人。將<hex:022811FF0A>EventItem<hex:F61E93680103>交給奧闊帕恰山守雪人小屋的法臘法。
3,TEXT_BANALL410_05462_SEQ_03,將信件交給了法臘法。法臘法掃了一眼信件，決定和同伴一起閱讀，於是讓冒險者先去見見遼刻特特雪精。和雪稜拜壇的遼刻特特雪精談談。
4,TEXT_BANALL410_05462_SEQ_04,和遼刻特特雪精進行了交談。生墓建好以後，它們和其他尤卡巨人族也相處得很融洽。和守雪人小屋的法臘法談談。
5,TEXT_BANALL410_05462_SEQ_05,和法臘法進行了交談。她爽快地答應了信上的內容，讓冒險者幫忙回話。接下來將<hex:022811FF0A>EventItem<hex:F61E93680103>交給亞克特爾樹海恆彩農園的如烏加。
6,TEXT_BANALL410_05462_SEQ_06,將信件交給如烏加，和昂吉兒等人也進行了交談。他托冒險者轉達自己的意願，並表示將前往奧闊帕恰山。和水果碼頭的利普露談談。
7,TEXT_BANALL410_05462_SEQ_07,和利普露進行了交談。聽到法臘法和如烏加的答覆後，她露出了微妙的笑意。她似乎在計劃著什麼……
8,TEXT_BANALL410_05462_SEQ_08,
9,TEXT_BANALL410_05462_SEQ_09,
10,TEXT_BANALL410_05462_SEQ_10,
11,TEXT_BANALL410_05462_SEQ_11,
12,TEXT_BANALL410_05462_SEQ_12,
13,TEXT_BANALL410_05462_SEQ_13,
14,TEXT_BANALL410_05462_SEQ_14,
15,TEXT_BANALL410_05462_SEQ_15,
16,TEXT_BANALL410_05462_SEQ_16,
17,TEXT_BANALL410_05462_SEQ_17,
18,TEXT_BANALL410_05462_SEQ_18,
19,TEXT_BANALL410_05462_SEQ_19,
20,TEXT_BANALL410_05462_SEQ_20,
21,TEXT_BANALL410_05462_SEQ_21,
22,TEXT_BANALL410_05462_SEQ_22,
23,TEXT_BANALL410_05462_SEQ_23,
24,TEXT_BANALL410_05462_TODO_00,和水果碼頭的瓦克薩對話
25,TEXT_BANALL410_05462_TODO_01,將<hex:022811FF0A>EventItem<hex:F61E93680103>交給守雪人小屋的法臘法
26,TEXT_BANALL410_05462_TODO_02,和雪稜拜壇的遼刻特特雪精對話
27,TEXT_BANALL410_05462_TODO_03,和法臘法對話
28,TEXT_BANALL410_05462_TODO_04,將<hex:022811FF0A>EventItem<hex:F61E93680103>交給恆彩農園的如烏加
29,TEXT_BANALL410_05462_TODO_05,和水果碼頭的利普露對話
30,TEXT_BANALL410_05462_TODO_06,
31,TEXT_BANALL410_05462_TODO_07,
32,TEXT_BANALL410_05462_TODO_08,
33,TEXT_BANALL410_05462_TODO_09,
34,TEXT_BANALL410_05462_TODO_10,
35,TEXT_BANALL410_05462_TODO_11,
36,TEXT_BANALL410_05462_TODO_12,
37,TEXT_BANALL410_05462_TODO_13,
38,TEXT_BANALL410_05462_TODO_14,
39,TEXT_BANALL410_05462_TODO_15,
40,TEXT_BANALL410_05462_TODO_16,
41,TEXT_BANALL410_05462_TODO_17,
42,TEXT_BANALL410_05462_TODO_18,
43,TEXT_BANALL410_05462_TODO_19,
44,TEXT_BANALL410_05462_TODO_20,
45,TEXT_BANALL410_05462_TODO_21,
46,TEXT_BANALL410_05462_TODO_22,
47,TEXT_BANALL410_05462_TODO_23,
48,TEXT_BANALL410_05462_ZELIHALI_000_001,哎呀呀，這不是我們的特別顧問嗎？<hex:02100103>沒想到會在這裡遇見你，真夠巧的！
49,TEXT_BANALL410_05462_ZELIHALI_000_002,我是圖拉爾旅行公司的嚮導，翟利哈利。<hex:02100103>好久不見了，最近怎麼樣？
50,TEXT_BANALL410_05462_Q1_000_001,要說什麼？
51,TEXT_BANALL410_05462_A1_000_001,還在幹勁十足地冒險呢！
52,TEXT_BANALL410_05462_A1_000_002,還可以吧
53,TEXT_BANALL410_05462_A1_000_003,說實話，有點累
54,TEXT_BANALL410_05462_ZELIHALI_000_003,那就好，那就好！<hex:02100103>承蒙客戶們的關照，旅行公司的生意也一直不錯，<hex:02100103>最近從遠方而來的客戶變多了。
55,TEXT_BANALL410_05462_ZELIHALI_000_004,哎呀，那可得悠著點！<hex:02100103>你一定接連經歷了很多我想像不到的冒險，<hex:02100103>是不是找個地方休息一下比較好？
56,TEXT_BANALL410_05462_ZELIHALI_000_005,啊，我想起來了。<hex:02100103>食堂的瓦克薩好像有事找你……<hex:02100103>方便的話，你能去見見他嗎？
57,TEXT_BANALL410_05462_ZELIHALI_000_006,他最近一直在和利普露社長做著什麼企劃，<hex:02100103>我覺得應該和這事有關。
58,TEXT_BANALL410_05462_ZELIHALI_100_006,我該去接待客人了，失陪啦……<hex:02100103>很高興見到你。
59,TEXT_BANALL410_05462_WAWKESA_000_007,
60,TEXT_BANALL410_05462_LIPLU_100_007,當然也要邀請他們……
61,TEXT_BANALL410_05462_LIPLU_000_010,瓦克薩先生，你這就去推進食材的準備工作吧。<hex:02100103>不過人數可能會多一些……
62,TEXT_BANALL410_05462_WAWKESA_000_011,人多才熱鬧呢。<hex:02100103>……說著說著「主角」就來了！
63,TEXT_BANALL410_05462_WAWKESA_000_012,冒險者，別來無恙啊？
64,TEXT_BANALL410_05462_LIPLU_000_013,<hex:022903EB0203>，你好呀！<hex:02100103>什麼風把你吹來了？
65,TEXT_BANALL410_05462_LIPLU_000_014,原來你碰見翟利哈利了啊……真是巧遇。<hex:02100103>她說的沒錯，我們確實找你有事！
66,TEXT_BANALL410_05462_LIPLU_000_015,我聽客戶和同行說……<hex:02100103>最近在奧闊帕恰山和瑪穆克的新業務如火如荼，<hex:02100103>帶動了地區的發展。
67,TEXT_BANALL410_05462_LIPLU_000_016,據說「某位旅行者」在其中表現卓越，<hex:02100103>利用各種技能為新事業添磚加瓦，不辭辛勞！
68,TEXT_BANALL410_05462_LIPLU_000_017,這位旅行者……八成就是<hex:022903EB0203>你吧？
69,TEXT_BANALL410_05462_Q2_000_001,要說什麼？
70,TEXT_BANALL410_05462_A2_000_001,沒錯！
71,TEXT_BANALL410_05462_A2_000_002,給我累慘了
72,TEXT_BANALL410_05462_A2_000_003,我很享受異文化交流
73,TEXT_BANALL410_05462_LIPLU_000_018,果然是你！<hex:02100103>聽到這些事跡，我第一個想到的就是你。<hex:02100103>能直接得到本人的確認，真是太好了。
74,TEXT_BANALL410_05462_LIPLU_000_019,既然如此……<hex:022903EB0203>，<hex:02100103>你能幫我跑個腿嗎？
75,TEXT_BANALL410_05462_LIPLU_100_019,我有信要寄到雪稜拜壇修復團和恆彩農園，<hex:02100103>收信人就是你協助過的新業務負責人，拜託了。
