key,0
#,Name
offset,0
Int32,String
0,
1,綠寶石獸
2,黃寶石獸
3,
4,
5,
6,朝日小仙女
7,夕月小仙女
8,車式浮空砲塔
9,象式浮空砲塔
10,亞靈神巴哈姆特
11,
12,亞靈神巴哈姆特
13,
14,亞靈神不死鳥
15,熾天使
16,月長寶石獸
17,英雄的掠影
18,后式自走人偶
19,分身
20,亞靈神不死鳥
21,熾天使
22,分身
23,寶石獸
24,紅寶石獸
25,黃寶石獸
26,綠寶石獸
27,伊弗利特之靈
28,泰坦之靈
29,迦樓羅之靈
30,紅寶石伊弗利特
31,黃寶石泰坦
32,綠寶石迦樓羅
33,
34,琥珀寶石獸
35,象式浮空砲塔
36,寶石獸
37,寶石獸
38,紅寶石獸
39,紅寶石獸
40,黑曜寶石獸
41,黑曜寶石獸
42,黑曜寶石獸
43,黑曜寶石獸
44,月長寶石獸
45,月長寶石獸
46,烈日巴哈姆特
47,庫西
48,松鼠
49,迷途羊羔
50,陸魚
51,
52,奧猴
53,渡渡鳥
54,礦爬蟲
55,兇蛛蠍
56,巨型陸蟹
57,胡蜂
58,兀鷲
59,蔓德拉
60,死魂
61,跳蜥
62,殼蟹
63,螳螂
64,黏液怪
65,無頭騎士
66,蝙蝠
67,陷阱草
68,席茲
69,仙人刺
70,巨像
71,碧企鵝
72,精金龜
73,大水牛
74,烏菊石
75,巨蟲
76,魔石精
77,古菩猩猩
78,巨蟾蜍
79,蜂鳥
80,長鬚豹
81,盜龍
82,烈陽火蛟
83,樹精
84,靈蟻
85,奇美拉
86,魔界花
87,幽靈
88,蠑螈
89,眼鏡蛇
90,海德拉
91,燈心蜻蛉
92,腐壞古菩猩猩
93,祖
94,寒冰巨像
95,真紅龍蝦
96,大王花
97,貝希摩斯
98,
99,
100,
101,
102,
103,
