key,0,1
#,,
offset,0,4
Int32,String,String
0,TEXT_CTSETCXBMLOOSEFROXTALK_00992_LOOSEFROX_000_000,呼哧……呼哧……<hex:02100103>想了解魔獸和馴獸師的知識，就儘管來問我吧哥布！<hex:02100103>師姐我會為你一一解答的哥布！
1,TEXT_CTSETCXBMLOOSEFROXTALK_00992_Q1_000_000,要做什麼？
2,TEXT_CTSETCXBMLOOSEFROXTALK_00992_A1_000_001,詢問有關魔獸的事情
3,TEXT_CTSETCXBMLOOSEFROXTALK_00992_A1_000_002,詢問有關「馴獸師」的事情
4,TEXT_CTSETCXBMLOOSEFROXTALK_00992_A1_000_003,詢問有關「魔獸圖鑑」的事情
5,TEXT_CTSETCXBMLOOSEFROXTALK_00992_A1_000_004,對話
6,TEXT_CTSETCXBMLOOSEFROXTALK_00992_A1_000_005,取消
7,TEXT_CTSETCXBMLOOSEFROXTALK_00992_Q2_000_000,想了解什麼？
8,TEXT_CTSETCXBMLOOSEFROXTALK_00992_A2_000_001,關於「百獸綱」
9,TEXT_CTSETCXBMLOOSEFROXTALK_00992_A2_000_002,關於「草木綱」
10,TEXT_CTSETCXBMLOOSEFROXTALK_00992_A2_000_003,關於「百蟲綱」
11,TEXT_CTSETCXBMLOOSEFROXTALK_00992_A2_000_004,關於「水棲綱」
12,TEXT_CTSETCXBMLOOSEFROXTALK_00992_A2_000_005,關於「有翼綱」
13,TEXT_CTSETCXBMLOOSEFROXTALK_00992_A2_000_006,關於「甲鱗綱」
14,TEXT_CTSETCXBMLOOSEFROXTALK_00992_A2_000_007,關於「六識綱」
15,TEXT_CTSETCXBMLOOSEFROXTALK_00992_A2_000_008,關於「機關綱」
16,TEXT_CTSETCXBMLOOSEFROXTALK_00992_A2_000_009,關於「死屍綱」
17,TEXT_CTSETCXBMLOOSEFROXTALK_00992_A2_000_010,關於「咒具綱」
18,TEXT_CTSETCXBMLOOSEFROXTALK_00992_A2_000_011,關於「妖異綱」
19,TEXT_CTSETCXBMLOOSEFROXTALK_00992_A2_000_012,關於「妖靈綱」
20,TEXT_CTSETCXBMLOOSEFROXTALK_00992_A2_000_013,關於「合成獸」
21,TEXT_CTSETCXBMLOOSEFROXTALK_00992_A2_100_013,關於原種和亞種
22,TEXT_CTSETCXBMLOOSEFROXTALK_00992_A2_000_014,返回
23,TEXT_CTSETCXBMLOOSEFROXTALK_00992_LOOSEFROX_000_010,「百獸綱」主要指那些依靠自己的四肢在地面活動的魔獸，<hex:02100103>胎生也是其重要特徵之一哥布。
24,TEXT_CTSETCXBMLOOSEFROXTALK_00992_LOOSEFROX_000_011,捕食其他野獸的肉食魔獸，性情溫順的草食魔獸，<hex:02100103>野生的家養的……許多生物都歸類在百獸綱下哥布。
25,TEXT_CTSETCXBMLOOSEFROXTALK_00992_LOOSEFROX_000_012,<hex:022903EB0203>的庫西也是百獸綱的哥布！
26,TEXT_CTSETCXBMLOOSEFROXTALK_00992_LOOSEFROX_000_015,「草木綱」的成員多是植物或者菌類哥布。<hex:02100103>人們通常把那些能有意識能自主行動的傢伙視作魔獸，<hex:02100103>與普通的植物區分開哥布。
27,TEXT_CTSETCXBMLOOSEFROXTALK_00992_LOOSEFROX_000_016,但是想分辨是否是普通的植物並不容易，<hex:02100103>魔獸善於偽裝，會設陷阱引誘獵物上鉤，或是以孢子寄生哥布……<hex:02100103>喪生於此類魔獸的人不在少數，一定不能掉以輕心哥布。
28,TEXT_CTSETCXBMLOOSEFROXTALK_00992_LOOSEFROX_000_020,「百蟲綱」當然就是蟲子的事情啦哥布。<hex:02100103>飛蟲、甲蟲、毛蟲等各種蟲子都包含在內，<hex:02100103>其中還有不少是姿態會隨著成長變態發育的蟲子哥布。
29,TEXT_CTSETCXBMLOOSEFROXTALK_00992_LOOSEFROX_000_021,我的「小地豆」就是百蟲綱的哦哥布！<hex:02100103>雖然看著那麼龐大的身軀，可能會覺得它行動會很遲緩，<hex:02100103>但其實它可以通過細微的身體震動，在沙子或者水中快速移動哥布！
30,TEXT_CTSETCXBMLOOSEFROXTALK_00992_LOOSEFROX_000_025,「水棲綱」的指的是那些棲息在江河湖海各種水域中的生物群哥布。<hex:02100103>從魚類到軟體動物，只要是棲息環境是水域，<hex:02100103>就都可以歸在水棲綱之中哥布。
31,TEXT_CTSETCXBMLOOSEFROXTALK_00992_LOOSEFROX_000_026,對冒險者來說，可能最常見的就是其中的浮游種了吧哥布？<hex:02100103>雖然浮游種的生物平常基本在水中生活，<hex:02100103>但也會在身體內儲存空氣漂浮起來，狙擊那些陸地上的獵物哥布！
32,TEXT_CTSETCXBMLOOSEFROXTALK_00992_LOOSEFROX_000_030,「有翼綱」，顧名思義，就是指那些生有翅膀的生物哥布。<hex:02100103>該分類下的生物大多都能在天空中翱翔，<hex:02100103>不過像渡渡鳥一樣雖有雙翼卻無法飛行的物種也不在少數哥布。
33,TEXT_CTSETCXBMLOOSEFROXTALK_00992_LOOSEFROX_000_031,除了鳥類，那些像魚一樣在雲海生活的飛行生物<hex:02100103>其實也在有翼綱的分類下哥布！
34,TEXT_CTSETCXBMLOOSEFROXTALK_00992_LOOSEFROX_000_035,「甲鱗綱」的生物最大的特點就是其覆蓋著鱗片的身軀。<hex:02100103>蜥蜴、蛇、龜以及被硬甲包裹的古代野獸等都在此分類下，<hex:02100103>大多都是卵生的哥布。
35,TEXT_CTSETCXBMLOOSEFROXTALK_00992_LOOSEFROX_000_036,甲鱗綱的大部分物種都是陸生的，但也有會飛的、在水裡遊的，<hex:02100103>這些特例也同時被歸類在有翼綱和水棲綱之中哥布。<hex:02100103>還有就是……甲鱗綱的不少物種都是龍族的眷屬哥布。
36,TEXT_CTSETCXBMLOOSEFROXTALK_00992_LOOSEFROX_000_040,頭腦聰明、可以用語言溝通的生物屬於「六識綱」哥布。<hex:02100103>其掌握的語言要能被其他種族理解也是必要的分類條件哥布。
37,TEXT_CTSETCXBMLOOSEFROXTALK_00992_LOOSEFROX_000_041,像你們人類以及我這樣的哥布林<hex:02100103>都是這博學的生物群中的一員哦哥布！
38,TEXT_CTSETCXBMLOOSEFROXTALK_00992_LOOSEFROX_000_042,但即便能理解彼此的語言，也不代表就能成為朋友哥布。<hex:02100103>該分類的生物中，<hex:02100103>也有一些是以言語為陷阱誘捕其他生物的種類哥布。
39,TEXT_CTSETCXBMLOOSEFROXTALK_00992_LOOSEFROX_000_045,「機關綱」分類下多是金屬機械或機關哥布。<hex:02100103>過去它們被歸類為魔法生物的一種，<hex:02100103>但人類學會的學者對二者進行了區分，這個分類便誕生了哥布。
40,TEXT_CTSETCXBMLOOSEFROXTALK_00992_LOOSEFROX_000_046,被操控的行走的兵器、能夠根據自身的判斷行動的古代機械兵器<hex:02100103>都在此分類下哥布。
