key,0,1
#,,
offset,0,4
Int32,String,String
0,TEXT_KINGKD103_05513_SEQ_00,北部調查隊營地的柯坦拉姆已經準備完畢。
1,TEXT_KINGKD103_05513_SEQ_01,
2,TEXT_KINGKD103_05513_SEQ_02,
3,TEXT_KINGKD103_05513_SEQ_03,
4,TEXT_KINGKD103_05513_SEQ_04,
5,TEXT_KINGKD103_05513_SEQ_05,
6,TEXT_KINGKD103_05513_SEQ_06,
7,TEXT_KINGKD103_05513_SEQ_07,
8,TEXT_KINGKD103_05513_SEQ_08,
9,TEXT_KINGKD103_05513_SEQ_09,
10,TEXT_KINGKD103_05513_SEQ_10,
11,TEXT_KINGKD103_05513_SEQ_11,
12,TEXT_KINGKD103_05513_SEQ_12,
13,TEXT_KINGKD103_05513_SEQ_13,
14,TEXT_KINGKD103_05513_SEQ_14,
15,TEXT_KINGKD103_05513_SEQ_15,
16,TEXT_KINGKD103_05513_SEQ_16,
17,TEXT_KINGKD103_05513_SEQ_17,
18,TEXT_KINGKD103_05513_SEQ_18,
19,TEXT_KINGKD103_05513_SEQ_19,
20,TEXT_KINGKD103_05513_SEQ_20,
21,TEXT_KINGKD103_05513_SEQ_21,
22,TEXT_KINGKD103_05513_SEQ_22,
23,TEXT_KINGKD103_05513_SEQ_23,
24,TEXT_KINGKD103_05513_TODO_00,調查<hex:02280CFF05>EObj<hex:F61EC0D50103>
25,TEXT_KINGKD103_05513_TODO_01,和檔案對話
26,TEXT_KINGKD103_05513_TODO_02,
27,TEXT_KINGKD103_05513_TODO_03,
28,TEXT_KINGKD103_05513_TODO_04,
29,TEXT_KINGKD103_05513_TODO_05,
30,TEXT_KINGKD103_05513_TODO_06,
31,TEXT_KINGKD103_05513_TODO_07,
32,TEXT_KINGKD103_05513_TODO_08,
33,TEXT_KINGKD103_05513_TODO_09,
34,TEXT_KINGKD103_05513_TODO_10,
35,TEXT_KINGKD103_05513_TODO_11,
36,TEXT_KINGKD103_05513_TODO_12,
37,TEXT_KINGKD103_05513_TODO_13,
38,TEXT_KINGKD103_05513_TODO_14,
39,TEXT_KINGKD103_05513_TODO_15,
40,TEXT_KINGKD103_05513_TODO_16,
41,TEXT_KINGKD103_05513_TODO_17,
42,TEXT_KINGKD103_05513_TODO_18,
43,TEXT_KINGKD103_05513_TODO_19,
44,TEXT_KINGKD103_05513_TODO_20,
45,TEXT_KINGKD103_05513_TODO_21,
46,TEXT_KINGKD103_05513_TODO_22,
47,TEXT_KINGKD103_05513_TODO_23,
48,TEXT_KINGKD103_05513_ARCHIVE_000_001,你帶著靈魂碎晶嗎？<hex:02100103>記得裝備在身上。
49,TEXT_KINGKD103_05513_IRIS_000_005,知識不分善惡，<hex:02100103>只有人心才分善惡……
50,TEXT_KINGKD103_05513_KETENRAMM_000_010,在南部地區時，當幻影深處發現塔影，<hex:02100103>會有傳送魔紋出現，此時使用魔紋就可以傳送到力之塔內了。
51,TEXT_KINGKD103_05513_KETENRAMM_000_011,我們先假設進入塔的方式相同……<hex:02100103>現在需要找到會出現傳送魔紋的涼亭，<hex:02100103>那裡肯定有連到塔內的地脈結節點。
52,TEXT_KINGKD103_05513_KETENRAMM_000_012,這次我也會幫忙調查，<hex:02100103>如果發現了可疑的地點，就用通訊珠進行聯絡吧。
53,TEXT_KINGKD103_05513_ARCHIVE_000_015,島嶼被幻影藏匿著，而在這島上又有更為隱秘的塔……<hex:02100103>裡面肯定封印著非常危險的知識。
54,TEXT_KINGKD103_05513_IRIS_000_020,哦對，你們平時好像看不到塔……
55,TEXT_KINGKD103_05513_SYSTEM_000_100,感受到了微弱的乙太流動，<hex:02100103>這裡應該就是地脈結節點，<hex:02100103>只是流動的魔力非常非常微弱……
56,TEXT_KINGKD103_05513_SYSTEM_000_101,雖然不知道能不能從這裡傳送到魔之塔，<hex:02100103>但總之先向柯坦拉姆報告一下。
57,TEXT_KINGKD103_05513_KETENRAMM_000_102,原來如此……<hex:02100103>和你推測的一樣，這裡就是地脈結節點。
58,TEXT_KINGKD103_05513_KETENRAMM_000_103,說起來，這個涼亭和南部的涼亭一模一樣，<hex:02100103>相信這裡展開的傳送魔紋一定能把我們傳送到魔之塔內。
59,TEXT_KINGKD103_05513_KETENRAMM_000_104,只是……
60,TEXT_KINGKD103_05513_KETENRAMM_000_105,無法順利啟動魔紋……<hex:02100103>不知道是防止入侵刻意做成這樣，<hex:02100103>還是有什麼別的原因……
61,TEXT_KINGKD103_05513_KETENRAMM_000_106,在這裡想來想去也不是辦法，<hex:02100103>或許檔案那邊有新的知識解除了封印，<hex:02100103>總之先回營地吧。
62,TEXT_KINGKD103_05513_KETENRAMM_000_110,檔案想要解除有關知識的封印，<hex:02100103>需要你親眼看到相關的東西……<hex:02100103>總之先去找他確認一下吧。
63,TEXT_KINGKD103_05513_IRIS_000_115,你們找到那個地方了啊……
64,TEXT_KINGKD103_05513_ARCHIVE_000_200,找到地脈結節點了？那是個什麼樣的地方？
65,TEXT_KINGKD103_05513_ARCHIVE_000_201,從你們描述的特徵來看，<hex:02100103>那個地脈結節點確實可以通向魔之塔。
66,TEXT_KINGKD103_05513_ARCHIVE_100_201,多虧了你，我又有知識解除了封印。
67,TEXT_KINGKD103_05513_KETENRAMM_000_202,關於無法使用傳送魔紋，你有什麼看法？
68,TEXT_KINGKD103_05513_ARCHIVE_000_203,有好幾種可能……<hex:02100103>難得有知識解除了封印，<hex:02100103>我先講講什麼是兩歧塔吧。
69,TEXT_KINGKD103_05513_ARCHIVE_000_204,這要追溯到1500多年前……<hex:02100103>當時，身為島主的某個男性預見到世界將會毀滅，<hex:02100103>就想把各國的文明儲存在新月島。
70,TEXT_KINGKD103_05513_ARCHIVE_000_205,不過，這也相當於將足以毀滅世界的危險知識，<hex:02100103>全部聚集到了同一個地方……<hex:02100103>為此，他需要設下知識不被濫用的防護措施。
71,TEXT_KINGKD103_05513_KETENRAMM_100_205,防護措施指的就是阻止人們進入的暴風雨……<hex:02100103>以及登島後無法離開的結界吧？
72,TEXT_KINGKD103_05513_ARCHIVE_000_206,沒錯！<hex:02100103>而兩歧塔正是讓這兩種性質完全相反的防護，<hex:02100103>覆蓋整座島嶼的關鍵。
73,TEXT_KINGKD103_05513_ARCHIVE_000_207,這也就是為什麼一共有兩座塔，<hex:02100103>因為它們有著完全不同的作用，<hex:02100103>力之塔用於產生暴風雨，魔之塔則用於展開結界。
74,TEXT_KINGKD103_05513_ARCHIVE_000_208,每種防護措施都是非常複雜的術式，<hex:02100103>所以需要塔頂有管理員時刻進行管理，<hex:02100103>而魔之塔的管理員，就是島主本人了。
75,TEXT_KINGKD103_05513_KETENRAMM_000_209,原來如此，塔是施展大規模魔法的重要設施，<hex:02100103>也是管理員居住的場所。
76,TEXT_KINGKD103_05513_KETENRAMM_000_210,不過，真的有必要設下這麼嚴密的防護措施嗎？
77,TEXT_KINGKD103_05513_Q1_000_000,要說什麼？
