key,0,1
#,,
offset,0,4
Int32,String,String
0,TEXT_VOICEMAN_07510_000020_ALXAAL,唔啊！
1,TEXT_VOICEMAN_07510_000030_ALXAAL,
2,TEXT_VOICEMAN_07510_000040_PRISHE,有什麼話回頭再說！<hex:02100103>我們先把這傢伙幹掉！
3,TEXT_VOICEMAN_07510_000050_PRISHE,放心吧！有我在，肯定沒問題！
4,TEXT_VOICEMAN_07510_000060_ALXAAL,……這是……原來是這樣。<hex:02100103>我終於明白自己是誰了。
5,TEXT_VOICEMAN_07510_000070_ALXAAL,只要消滅它，就能徹底終結薩瑞加的陰謀……<hex:02100103>我們就可以重新開始冒險了。
6,TEXT_VOICEMAN_07510_000100_SHANTOTTO,哦——嚯嚯嚯嚯嚯——！
7,TEXT_VOICEMAN_07510_000010_SAREELJA,（★未使用／削除予定★）
