key,0,1
#,,
offset,0,4
int32,str,str
0,TEXT_KINGEA101_05233_SEQ_00,乙太之光廣場附近的霍比格族使者似乎在尋找冒險者。
1,TEXT_KINGEA101_05233_SEQ_01,冒險者從霍比格族使者處得知瑪穆克出了問題。為了進一步了解詳細情況，和亞克特爾樹海瑪穆克的米拉加談談。
2,TEXT_KINGEA101_05233_SEQ_02,冒險者得知有人看到了古魯加加的幻影。在亞克特爾樹海永命岩窟附近的<hex:02280CFF05>EObj<hex:F61EBCF60103>張望，尋找正在交戰的巴庫加加。
3,TEXT_KINGEA101_05233_SEQ_03,疑似古魯加加幻影的雙頭輝鱗人與自稱普利修的少女一起消失了蹤影。和永命岩窟附近穿著鎧甲的男性談談。
4,TEXT_KINGEA101_05233_SEQ_04,穿著鎧甲的男性委託冒險者拯救普利修。突破朱諾：第一巡行。<hex:02100103><hex:02100103>※可以通過任務搜尋器參加。
5,TEXT_KINGEA101_05233_SEQ_05,突破了朱諾：第一巡行。從永命岩窟附近前往朱諾。
6,TEXT_KINGEA101_05233_SEQ_06,擊退了所有的強敵，並與巴庫加加等人會合了。和朱諾下層的巴庫加加談談。<hex:02100103>若是離開了朱諾下層，可以從永命岩窟附近再次前往。
7,TEXT_KINGEA101_05233_SEQ_07,巴庫加加感謝了冒險者。名為普利修的少女得救之後看起來也恢復了神志。向普利修詢問詳情。
8,TEXT_KINGEA101_05233_SEQ_08,
9,TEXT_KINGEA101_05233_SEQ_09,
10,TEXT_KINGEA101_05233_SEQ_10,
11,TEXT_KINGEA101_05233_SEQ_11,
12,TEXT_KINGEA101_05233_SEQ_12,
13,TEXT_KINGEA101_05233_SEQ_13,
14,TEXT_KINGEA101_05233_SEQ_14,
15,TEXT_KINGEA101_05233_SEQ_15,
16,TEXT_KINGEA101_05233_SEQ_16,
17,TEXT_KINGEA101_05233_SEQ_17,
18,TEXT_KINGEA101_05233_SEQ_18,
19,TEXT_KINGEA101_05233_SEQ_19,
20,TEXT_KINGEA101_05233_SEQ_20,
21,TEXT_KINGEA101_05233_SEQ_21,
22,TEXT_KINGEA101_05233_SEQ_22,
23,TEXT_KINGEA101_05233_SEQ_23,
24,TEXT_KINGEA101_05233_TODO_00,和瑪穆克的米拉加對話
25,TEXT_KINGEA101_05233_TODO_01,在<hex:02280CFF05>EObj<hex:F61EBCF60103>張望
26,TEXT_KINGEA101_05233_TODO_02,和穿著鎧甲的男性對話
27,TEXT_KINGEA101_05233_TODO_03,突破朱諾：第一巡行
28,TEXT_KINGEA101_05233_TODO_04,突破朱諾：第一巡行
29,TEXT_KINGEA101_05233_TODO_05,和巴庫加加對話
30,TEXT_KINGEA101_05233_TODO_06,
31,TEXT_KINGEA101_05233_TODO_07,
32,TEXT_KINGEA101_05233_TODO_08,
33,TEXT_KINGEA101_05233_TODO_09,
34,TEXT_KINGEA101_05233_TODO_10,
35,TEXT_KINGEA101_05233_TODO_11,
36,TEXT_KINGEA101_05233_TODO_12,
37,TEXT_KINGEA101_05233_TODO_13,
38,TEXT_KINGEA101_05233_TODO_14,
39,TEXT_KINGEA101_05233_TODO_15,
40,TEXT_KINGEA101_05233_TODO_16,
41,TEXT_KINGEA101_05233_TODO_17,
42,TEXT_KINGEA101_05233_TODO_18,
43,TEXT_KINGEA101_05233_TODO_19,
44,TEXT_KINGEA101_05233_TODO_20,
45,TEXT_KINGEA101_05233_TODO_21,
46,TEXT_KINGEA101_05233_TODO_22,
47,TEXT_KINGEA101_05233_TODO_23,
48,TEXT_KINGEA101_05233_HOOBIGO05233_000_001,你是<hex:022903EB0203>對吧！<hex:02100103>我是巴庫加加的母親米拉加大人派來的使者。
49,TEXT_KINGEA101_05233_HOOBIGO05233_000_002,現在瑪穆克面臨著一個棘手的問題，<hex:02100103>米拉加大人派我來尋找你這位見多識廣的冒險者，<hex:02100103>希望你能夠助我們一臂之力。
50,TEXT_KINGEA101_05233_HOOBIGO05233_000_003,如果你願意出手相助，<hex:02100103>就請前往瑪穆克拜訪米拉加大人，<hex:02100103>她在雙頭像附近的建築裡等候你的到來。
51,TEXT_KINGEA101_05233_MIILALJA_000_100,<hex:022903EB0203>閣下，感謝你願意相助。<hex:02100103>其實我之前一直猶豫該不該請你過來，<hex:02100103>但只憑我們也不知道該如何應對。
52,TEXT_KINGEA101_05233_MIILALJA_000_101,事情的起因是我們在深空天坑發現了一名昏倒的男性。
53,TEXT_KINGEA101_05233_MIILALJA_000_102,幸運的是他的身體並無大礙，只不過我看他的相貌稀奇，<hex:02100103><hex:0209F201DAE948FF37>長得瘦高瘦高的，還有一對細長的耳朵，<hex:FF4F>正好和你差不多，長得瘦高瘦高的，還有一對細長的耳朵，<hex:FF37>長得瘦高瘦高的，還有一對細長的耳朵，<hex:FF37>長得瘦高瘦高的，還有一對細長的耳朵，<hex:FF37>長得瘦高瘦高的，還有一對細長的耳朵，<hex:FF37>長得瘦高瘦高的，還有一對細長的耳朵，<hex:FF37>長得瘦高瘦高的，還有一對細長的耳朵，<hex:FF37>長得瘦高瘦高的，還有一對細長的耳朵，<hex:03><hex:02100103>在這邊很少見。
54,TEXT_KINGEA101_05233_MIILALJA_000_103,我感覺他應該是快清醒過來了，<hex:02100103>一直在無意識地念叨著些什麼。<hex:02100103>只不過他說的那些詞語對我們來說都很陌生。
55,TEXT_KINGEA101_05233_MIILALJA_000_104,你到各地旅行過，或許能有些頭緒。<hex:02100103>要是他醒來了，你能去見見他嗎？
56,TEXT_KINGEA101_05233_HOOBIGO05233_100_104,米拉加大人，那位男性醒過來了。<hex:02100103>他一起來就開始四處走動打量周圍，<hex:02100103>想必身體是沒有大礙。
57,TEXT_KINGEA101_05233_MIILALJA_000_105,聽你這麼說，他好像挺有精神的，<hex:02100103>那正好，這樣也不用<hex:022903EB0203>乾等著了，<hex:02100103>就麻煩你帶他過來吧。
58,TEXT_KINGEA101_05233_MIILALJA_000_106,你醒過來我就放心了。<hex:02100103>如果不介意的話，能告訴我們你的名字嗎？
59,TEXT_KINGEA101_05233_ALXAAL_000_107,(-穿著鎧甲的男性-)名字……
60,TEXT_KINGEA101_05233_ALXAAL_100_107,(-穿著鎧甲的男性-)真是抱歉，我什麼也想不起來了。
61,TEXT_KINGEA101_05233_MIILALJA_000_108,失憶了麼……這比我預想的還要棘手。<hex:02100103>要是能從外表打扮了解到什麼也好……
62,TEXT_KINGEA101_05233_Q1_000_000,要說什麼？
63,TEXT_KINGEA101_05233_A1_000_001,看上去像是冒險者？
64,TEXT_KINGEA101_05233_A1_000_002,看上去像是精靈族或者晶靈族？
65,TEXT_KINGEA101_05233_ALXAAL_000_110,(-穿著鎧甲的男性-)我是個……冒險者？
66,TEXT_KINGEA101_05233_ALXAAL_000_111,(-穿著鎧甲的男性-)精靈族？晶靈族？<hex:02100103>不、不對……我是……
67,TEXT_KINGEA101_05233_ALXAAL_000_112,(-穿著鎧甲的男性-)嗚！
